event_1,fighter_1_1,fighter_2_1,fighter_1_result_1,fighter_2_result_1,fighter_1_knockdowns_1,fighter_2_knockdowns_1,fighter_1_ss_1,fighter_2_ss_1,fighter_1_ss_pct_1,fighter_2_ss_pct_1,fighter_1_total_strikes_1,fighter_2_total_strikes_1,fighter_1_takedowns_1,fighter_2_takedowns_1,fighter_1_takedown_pct_1,fighter_2_takedown_pct_1,fighter_1_submission_attempts_1,fighter_2_submission_attempts_1,fighter_1_reverses_1,fighter_2_reverses_1,fighter_1_control_1,fighter_2_control_1,fighter_1_head_ss_1,fighter_2_head_ss_1,fighter_1_body_ss_1,fighter_2_body_ss_1,fighter_1_leg_ss_1,fighter_2_leg_ss_1,fighter_1_distance_ss_1,fighter_2_distance_ss_1,fighter_1_clinch_ss_1,fighter_2_clinch_ss_1,fighter_1_ground_ss_1,fighter_2_ground_ss_1,original_order,fighter_1_knockdowns_previous,fighter_1_ss_previous,fighter_1_ss_pct_previous,fighter_1_total_strikes_previous,fighter_1_takedowns_previous,fighter_1_takedown_pct_previous,fighter_1_submission_attempts_previous,fighter_1_reverses_previous,fighter_1_control_previous,fighter_1_head_ss_previous,fighter_1_body_ss_previous,fighter_1_leg_ss_previous,fighter_1_distance_ss_previous,fighter_1_clinch_ss_previous,fighter_1_ground_ss_previous,fighter_2_knockdowns_previous,fighter_2_ss_previous,fighter_2_ss_pct_previous,fighter_2_total_strikes_previous,fighter_2_takedowns_previous,fighter_2_takedown_pct_previous,fighter_2_submission_attempts_previous,fighter_2_reverses_previous,fighter_2_control_previous,fighter_2_head_ss_previous,fighter_2_body_ss_previous,fighter_2_leg_ss_previous,fighter_2_distance_ss_previous,fighter_2_clinch_ss_previous,fighter_2_ground_ss_previous,Name,Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling,Style_Taekwondo,Age,Height,Reach,Name_fighter2,Wins_fighter2,Losses_fighter2,Draws_fighter2,Style_Boxing_fighter2,Style_Brawler_fighter2,Style_Brazilian Jiu-Jitsu_fighter2,Style_Freestyle_fighter2,Style_Grappler_fighter2,Style_Jiu-Jitsu_fighter2,Style_Judo_fighter2,Style_Karate_fighter2,Style_Kickboxer_fighter2,Style_Kung Fu_fighter2,Style_Kung-Fu_fighter2,Style_MMA_fighter2,Style_Muay Thai_fighter2,Style_Sambo_fighter2,Style_Striker_fighter2,Style_Wrestler_fighter2,Style_Wrestling_fighter2,Style_Taekwondo_fighter2,Age_fighter2,Height_fighter2,Reach_fighter2
UFC 170: Rousey vs McMann,Robert Whittaker,Stephen Thompson,L,W,0.0,1.0,0.287878788,0.475,0.28,0.47,0.287878788,0.481481481,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265625,0.444444444,0.0,0.538461538,1.0,0.75,0.28125,0.384615385,0.5,0.857142857,0.0,0.875,1618,[1.0],[0.410891089],[0.41],[0.427884615],[0.0],[nan],[0.0],[0.0],[0.0],[0.372093023],[0.6],[0.8],[0.359281437],[0.708333333],[0.545454545],"[1.0, 0.0, 2.0]","[0.578947368, 0.503759398, 0.58974359]","[0.57, 0.5, 0.58]","[0.578947368, 0.534246575, 0.679245283]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]","[0.391304348, 0.460869565, 0.5]","[0.777777778, 0.75, 0.714285714]","[1.0, 1.0, 1.0]","[0.555555556, 0.484126984, 0.606060606]","[0.0, 0.75, 1.0]","[1.0, 1.0, 0.4]",Robert Whittaker,0.7105263157894737,0.3333333333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5416666666666667,0.9113924050632912,0.5,Stephen Thompson,0.4473684210526315,0.3333333333333333,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0.875,0.9113924050632912,0.5681818181818183
UFC 243: Whittaker vs. Adesanya,Robert Whittaker,Israel Adesanya,L,W,0.0,2.0,0.275862069,0.421052632,0.27,0.42,0.275862069,0.421052632,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206185567,0.3375,0.6,0.75,0.642857143,1.0,0.275862069,0.406593407,0.0,0.0,0.0,0.75,760,"[1.0, 0.0, 0.0]","[0.410891089, 0.287878788, 0.392638037]","[0.41, 0.28, 0.39]","[0.427884615, 0.287878788, 0.393292683]","[0.0, 0.0, 0.0]","[nan, nan, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.372093023, 0.265625, 0.253333333]","[0.6, 0.0, 0.58974359]","[0.8, 1.0, 0.774193548]","[0.359281437, 0.28125, 0.386363636]","[0.708333333, 0.5, 0.529411765]","[0.545454545, 0.0, 0.0]","[1.0, 3.0, 4.0]","[0.693333333, 0.565217391, 0.459915612]","[0.69, 0.56, 0.45]","[0.744680851, 0.6, 0.481781377]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 2.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.625, 0.5625, 0.376344086]","[1.0, 0.75, 0.695652174]","[0.666666667, 0.333333333, 0.821428571]","[0.622222222, 0.578947368, 0.444444444]","[0.8, 0.666666667, 1.0]","[0.0, 0.0, 0.727272727]",Robert Whittaker,0.7105263157894737,0.3333333333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5416666666666667,0.9113924050632912,0.5,Israel Adesanya,0.631578947368421,0.1428571428571428,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.625,0.9620253164556962,0.7954545454545459
UFC 254: Khabib vs. Gaethje,Robert Whittaker,Jared Cannonier,W,L,1.0,0.0,0.456953642,0.595505618,0.45,0.59,0.474683544,0.617021277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427536232,0.369565217,0.625,0.777777778,1.0,0.88,0.452554745,0.583333333,0.5,0.8,0.5,0.0,632,"[1.0, 0.0, 0.0, 0.0]","[0.410891089, 0.287878788, 0.392638037, 0.275862069]","[0.41, 0.28, 0.39, 0.27]","[0.427884615, 0.287878788, 0.393292683, 0.275862069]","[0.0, 0.0, 0.0, 0.0]","[nan, nan, 0.0, nan]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.372093023, 0.265625, 0.253333333, 0.206185567]","[0.6, 0.0, 0.58974359, 0.6]","[0.8, 1.0, 0.774193548, 0.642857143]","[0.359281437, 0.28125, 0.386363636, 0.275862069]","[0.708333333, 0.5, 0.529411765, 0.0]","[0.545454545, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0]","[0.5, 0.456521739, 0.464285714]","[0.5, 0.45, 0.46]","[0.5, 0.606060606, 0.508196721]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.416666667, 0.431818182, 0.423076923]","[0.0, 1.0, 1.0]","[0.714285714, 1.0, 1.0]","[0.5, 0.43902439, 0.178571429]","[0.0, 0.5, 0.785714286]","[0.0, 1.0, 0.714285714]",Robert Whittaker,0.7105263157894737,0.3333333333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5416666666666667,0.9113924050632912,0.5,Jared Cannonier,0.4473684210526315,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.8333333333333333,0.8987341772151899,0.6818181818181821
UFC 290: Volkanovski vs. Rodriguez,Robert Whittaker,Dricus Du Plessis,L,W,0.0,1.0,0.442857143,0.596153846,0.44,0.59,0.450704225,0.627118644,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389830508,0.493506494,0.5,0.846153846,0.857142857,0.928571429,0.426470588,0.532467532,1.0,0.8,0.0,0.764705882,178,"[1.0, 0.0, 0.0, 0.0, 1.0]","[0.410891089, 0.287878788, 0.392638037, 0.275862069, 0.456953642]","[0.41, 0.28, 0.39, 0.27, 0.45]","[0.427884615, 0.287878788, 0.393292683, 0.275862069, 0.474683544]","[0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, 0.0, nan, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.372093023, 0.265625, 0.253333333, 0.206185567, 0.427536232]","[0.6, 0.0, 0.58974359, 0.6, 0.625]","[0.8, 1.0, 0.774193548, 0.642857143, 1.0]","[0.359281437, 0.28125, 0.386363636, 0.275862069, 0.452554745]","[0.708333333, 0.5, 0.529411765, 0.0, 0.5]","[0.545454545, 0.0, 0.0, 0.0, 0.5]","[1.0, 0.0, 0.0, 1.0]","[0.520833333, 0.533018868, 0.585034014, 0.617391304]","[0.52, 0.53, 0.58, 0.61]","[0.530612245, 0.554054054, 0.593908629, 0.636363636]","[0.5, 0.0, 1.0, 0.5]","[0.5, 0.0, 1.0, 0.5]","[0.0, 0.0, 3.0, 1.0]","[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.304347826, 0.467455621, 0.56097561, 0.567010309]","[0.7, 0.80952381, 0.571428571, 0.888888889]","[0.733333333, 0.772727273, 0.764705882, 0.888888889]","[0.511627907, 0.505208333, 0.474576271, 0.557894737]","[0.0, 0.777777778, 0.625, 1.0]","[0.6, 1.0, 0.6875, 0.882352941]",Robert Whittaker,0.7105263157894737,0.3333333333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5416666666666667,0.9113924050632912,0.5,Dricus Du Plessis,0.5526315789473684,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,0.4166666666666667,0.9240506329113924,0.6136363636363638
UFC 298: Volkanovski vs. Topuria,Robert Whittaker,Paulo Costa,W,L,0.0,0.0,0.542857143,0.443708609,0.54,0.44,0.542857143,0.443708609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440559441,0.333333333,1.0,0.666666667,1.0,0.909090909,0.552325581,0.443708609,0.0,0.0,0.0,0.0,80,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.410891089, 0.287878788, 0.392638037, 0.275862069, 0.456953642, 0.442857143]","[0.41, 0.28, 0.39, 0.27, 0.45, 0.44]","[0.427884615, 0.287878788, 0.393292683, 0.275862069, 0.474683544, 0.450704225]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[nan, nan, 0.0, nan, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.372093023, 0.265625, 0.253333333, 0.206185567, 0.427536232, 0.389830508]","[0.6, 0.0, 0.58974359, 0.6, 0.625, 0.5]","[0.8, 1.0, 0.774193548, 0.642857143, 1.0, 0.857142857]","[0.359281437, 0.28125, 0.386363636, 0.275862069, 0.452554745, 0.426470588]","[0.708333333, 0.5, 0.529411765, 0.0, 0.5, 1.0]","[0.545454545, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.0, 1.0, 1.0, 0.0]","[0.544444444, 0.646551724, 0.55399061, 0.461538462]","[0.54, 0.64, 0.55, 0.46]","[0.544444444, 0.64957265, 0.55399061, 0.461538462]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.403225806, 0.534246575, 0.452702703, 0.153846154]","[0.884615385, 0.825, 0.793103448, 0.875]","[0.5, 1.0, 0.714285714, 0.6]","[0.535714286, 0.628571429, 0.544554455, 0.461538462]","[0.75, 0.888888889, 1.0, 0.0]","[0.5, 0.5, 0.5, 0.0]",Robert Whittaker,0.7105263157894737,0.3333333333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5416666666666667,0.9113924050632912,0.5,Paulo Costa,0.3684210526315789,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.5416666666666667,0.9240506329113924,0.4318181818181821
UFC 258: Usman vs. Burns,Rodolfo Vieira,Anthony Hernandez,L,W,0.0,0.0,0.346153846,0.64,0.34,0.64,0.4375,0.684931507,0.4,0.0,0.4,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.346153846,0.622222222,0.0,0.8,0.0,0.0,0.333333333,0.608695652,1.0,1.0,0.0,0.0,593,[0.0],[0.5],[0.5],[0.666666667],[1.0],[1.0],[1.0],[0.0],[0.0],[0.5],[0.0],[0.0],[0.0],[0.0],[0.714285714],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Rodolfo Vieira,0.2631578947368421,0.0952380952380952,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.5833333333333333,0.9113924050632912,0.4772727272727275,Anthony Hernandez,0.3157894736842105,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.4166666666666667,0.9113924050632912,0.5681818181818183
UFC 157: Rousey vs Carmouche,Ronda Rousey,Liz Carmouche,W,L,0.0,0.0,0.5,0.666666667,0.5,0.66,0.82,0.916666667,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.461538462,0.666666667,1.0,0.0,0.0,0.0,0.2,0.6,1.0,1.0,0.571428571,0.0,1862,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ronda Rousey,0.4615384615384615,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,0.6,0.9041095890410958,0.6129032258064515,Liz Carmouche,0.5,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,0.7200000000000001,0.9041095890410958,0.4838709677419355
UFC 168: Weidman vs Silva 2,Ronda Rousey,Miesha Tate,W,L,0.0,0.0,0.634920635,0.48,0.63,0.48,0.832298137,0.518518519,0.75,0.333333333,0.75,0.33,3.0,0.0,0.0,1.0,0.0,0.0,0.52173913,0.444444444,0.857142857,0.8,1.0,0.0,0.291666667,0.419354839,0.80952381,0.555555556,0.888888889,1.0,1649,[0.0],[0.5],[0.5],[0.82],[1.0],[1.0],[1.0],[0.0],[0.0],[0.461538462],[1.0],[0.0],[0.2],[1.0],[0.571428571],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ronda Rousey,0.4615384615384615,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,0.6,0.9041095890410958,0.6129032258064515,Miesha Tate,0.7692307692307693,0.4285714285714285,0.0,False,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,0.64,0.9041095890410958,0.4193548387096775
UFC 170: Rousey vs McMann,Ronda Rousey,Sara McMann,W,L,1.0,0.0,0.608695652,0.65,0.6,0.65,0.7,0.666666667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.571428571,0.9,0.833333333,1.0,0.0,0.25,0.6,0.8,0.7,0.0,0.0,1614,"[0.0, 0.0]","[0.5, 0.634920635]","[0.5, 0.63]","[0.82, 0.832298137]","[1.0, 0.75]","[1.0, 0.75]","[1.0, 3.0]","[0.0, 0.0]","[0.0, 0.0]","[0.461538462, 0.52173913]","[1.0, 0.857142857]","[0.0, 1.0]","[0.2, 0.291666667]","[1.0, 0.80952381]","[0.571428571, 0.888888889]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ronda Rousey,0.4615384615384615,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,0.6,0.9041095890410958,0.6129032258064515,Sara McMann,0.5,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False,0.84,0.9041095890410958,0.4838709677419355
UFC 175: Weidman vs Machida,Ronda Rousey,Alexis Davis,W,L,0.0,0.0,0.875,0.333333333,0.87,0.33,0.875,0.333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866666667,0.333333333,1.0,0.0,0.0,0.0,0.666666667,0.333333333,1.0,0.0,1.0,0.0,1546,"[0.0, 0.0, 1.0]","[0.5, 0.634920635, 0.608695652]","[0.5, 0.63, 0.6]","[0.82, 0.832298137, 0.7]","[1.0, 0.75, 0.0]","[1.0, 0.75, nan]","[1.0, 3.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.461538462, 0.52173913, 0.333333333]","[1.0, 0.857142857, 0.9]","[0.0, 1.0, 1.0]","[0.2, 0.291666667, 0.25]","[1.0, 0.80952381, 0.8]","[0.571428571, 0.888888889, 0.0]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ronda Rousey,0.4615384615384615,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,0.6,0.9041095890410958,0.6129032258064515,Alexis Davis,0.8076923076923077,0.5238095238095237,0.0,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,0.68,0.9041095890410958,0.6129032258064515
