Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Taekwondo,Style_Wrestler,Style_Wrestling
Denise Gomes,0.12,0.8493150684931506,0.2903225806451615,0.39893143365983974,0.30891089108910896,0.11733333333333333,0.08997955010224949,0.6,0.67,0.0004888888888888889,0.5666666666666667,0.1397624039133473,0.14473684210526316,0.13829787234042554,0.3529411764705882,0.03076923076923077,0.0,0.5,0.31,0.34615384615384615,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jennifer Gonzalez,0.64,0.8889035806844025,0.4685351665785302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pearl Gonzalez,0.6,0.8835616438356164,0.6129032258064515,0.19857524487978628,0.402970297029703,0.13866666666666666,0.053169734151329244,0.6705882352941176,0.0,0.9588888888888889,0.045000000000000005,0.006289308176100628,0.0021929824561403508,0.0035460992907801418,0.058823529411764705,0.06153846153846154,0.45783132530120485,0.11,0.06,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miranda Granger,0.4,0.9178082191780821,0.6129032258064515,0.24844167408726625,0.25445544554455446,0.0,0.0,0.6823529411764706,0.33,0.0,0.49750000000000005,0.05380852550663871,0.06578947368421052,0.014184397163120567,0.058823529411764705,0.015384615384615385,0.060240963855421686,0.47000000000000003,0.07,0.11538461538461539,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alexa Grasso,0.36,0.8904109589041096,0.4838709677419355,0.41585040071237755,0.3910891089108911,0.05466666666666666,0.05930470347648262,0.6941176470588235,0.59,8.888888888888889e-05,0.755,0.4751921733053808,0.3048245614035088,0.09574468085106383,0.23529411764705882,0.15384615384615385,0.024096385542168676,0.43,0.45,0.6153846153846154,0.14285714285714285,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rainn Guerrero,0.4,0.8889035806844025,0.4685351665785302,0.0578806767586821,0.08613861386138615,0.436,0.0,0.5882352941176471,0.0,0.3055555555555556,0.0008333333333333334,0.0006988120195667365,0.0021929824561403508,0.0,0.0,0.0,0.39759036144578314,1.0,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chelsea Hackett,0.12,0.8889035806844025,0.4685351665785302,0.22974176313446126,0.4801980198019802,0.0,0.0,0.5529411764705883,0.5700000000000001,0.0,0.4841666666666667,0.015373864430468204,0.006578947368421052,0.0,0.0,0.0,0.0,0.51,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seohee Ham,0.6,0.8493150684931506,0.22580645161290347,0.37399821905609976,0.5099009900990099,0.0,0.02556237218813906,0.7176470588235294,0.67,0.0,0.75,0.15583508036338226,0.05482456140350877,0.014184397163120567,0.0,0.2153846153846154,0.024096385542168676,0.4,0.0,0.6153846153846154,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kay Hansen,0.08000000000000007,0.8493150684931506,0.2903225806451615,0.26803205699020477,0.31584158415841584,0.244,0.07975460122699386,0.611764705882353,0.38,0.0,0.7183333333333334,0.09503843466107617,0.043859649122807015,0.06028368794326241,0.11764705882352941,0.015384615384615385,0.04819277108433735,0.5,0.23,0.2692307692307693,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Janay Harding,0.28000000000000014,0.0,0.4685351665785302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.001397624039133473,0.0,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kayla Harrison,0.5200000000000001,0.9315068493150684,0.4838709677419355,0.6696349065004452,0.02871287128712871,0.5893333333333333,0.22597137014314927,0.9764705882352941,1.0,0.0,0.33916666666666667,0.0041928721174004195,0.006578947368421052,0.14893617021276595,0.3529411764705882,0.06153846153846154,0.08433734939759037,0.72,0.4,0.6538461538461539,0.047619047619047616,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Felice Herrig,0.68,0.8904109589041096,0.4193548387096775,0.34194122885129113,0.5138613861386139,0.14400000000000002,0.08282208588957056,0.5647058823529412,0.75,0.0,0.5541666666666667,0.2124388539482879,0.18640350877192982,0.1276595744680851,0.058823529411764705,0.13846153846153847,0.04819277108433735,0.38,0.29,0.5384615384615385,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Angela Hill,0.7200000000000001,0.8630136986301369,0.3870967741935485,0.47907390917186105,0.4811881188118812,0.10666666666666667,0.013292433537832311,0.7294117647058823,0.76,0.00014444444444444444,0.7158333333333334,0.9790356394129979,1.0,0.23758865248226949,0.29411764705882354,0.15384615384615385,0.0,0.5,0.34,0.6538461538461539,0.6190476190476191,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Holly Holm,0.84,0.9315068493150684,0.6774193548387095,0.27871772039180764,0.2891089108910891,0.11599999999999999,0.006134969325153374,0.6470588235294118,0.76,0.00013333333333333334,0.8041666666666667,0.4605171208944794,0.20614035087719296,0.18439716312056736,0.47058823529411764,0.1076923076923077,0.0,0.41000000000000003,0.3,0.576923076923077,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Barb Honchak,0.88,0.8767123287671232,0.4516129032258065,0.3597506678539626,0.4623762376237624,0.0,0.12985685071574643,0.7764705882352941,0.0,0.7844444444444444,0.07916666666666668,0.0,0.0,0.0035460992907801418,0.4117647058823529,0.03076923076923077,0.3614457831325301,0.0,0.1,0.19230769230769232,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jamey-Lyn Horth,0.4800000000000001,0.9178082191780821,0.5483870967741935,0.3535173642030276,0.3495049504950495,0.06666666666666667,0.0,0.6823529411764706,0.7000000000000001,0.0,0.75,0.04821802935010482,0.10964912280701754,0.0,0.1764705882352941,0.0,0.024096385542168676,0.62,0.25,0.23076923076923078,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sam Hughes,0.44000000000000006,0.8904109589041096,0.3548387096774195,0.38557435440783616,0.4415841584158416,0.11333333333333333,0.0,0.6705882352941176,0.6,0.0,0.6883333333333334,0.2830188679245283,0.13157894736842105,0.25177304964539005,0.11764705882352941,0.046153846153846156,0.03614457831325302,0.47000000000000003,0.3,0.34615384615384615,0.2857142857142857,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mizuki,0.31999999999999995,0.8630136986301369,0.4516129032258065,0.4060552092609082,0.5564356435643565,0.044000000000000004,0.0,0.5764705882352941,0.85,0.0,0.75,0.1013277428371768,0.1293859649122807,0.0035460992907801418,0.0,0.07692307692307693,0.10843373493975904,0.51,0.14,0.576923076923077,0.2857142857142857,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Virna Jandiroba,0.6,0.8630136986301369,0.3548387096774195,0.188780053428317,0.2702970297029703,0.30533333333333335,0.16973415132924335,0.6705882352941176,0.74,0.00014444444444444444,0.5891666666666667,0.13556953179594688,0.06798245614035087,0.08865248226950355,0.058823529411764705,0.07692307692307693,0.16867469879518074,0.38,0.35000000000000003,0.8076923076923077,0.14285714285714285,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jasmine Jasudavicius,0.5600000000000002,0.9178082191780821,0.6129032258064515,0.3374888691006233,0.3811881188118812,0.31866666666666665,0.05112474437627812,0.6,0.75,0.00014444444444444444,0.7458333333333333,0.1872816212438854,0.12061403508771928,0.4574468085106383,0.11764705882352941,0.1076923076923077,0.024096385542168676,0.45,0.41000000000000003,0.42307692307692313,0.14285714285714285,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yazmin Jauregui,0.12,0.8630136986301369,0.3548387096774195,0.5574354407836153,0.5069306930693069,0.0,0.0,0.6588235294117647,1.0,0.0008444444444444444,0.49333333333333335,0.1418588399720475,0.04824561403508772,0.07801418439716312,0.4117647058823529,0.06153846153846154,0.0,0.38,0.0,0.42307692307692313,0.047619047619047616,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Joanna Jędrzejczyk,0.6,0.9041095890410958,0.4516129032258065,0.5592163846838825,0.3217821782178218,0.036000000000000004,0.005112474437627812,0.7411764705882353,0.8,5.555555555555556e-05,0.9308333333333334,1.0,0.6732456140350876,0.05673758865248227,0.23529411764705882,0.16923076923076924,0.012048192771084338,0.48,0.63,0.6153846153846154,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chanmi Jeon,0.16000000000000003,0.8904109589041096,0.5483870967741935,0.5547640249332146,0.7693069306930693,0.0,0.0,0.6588235294117647,0.0,1.0,0.15000000000000002,0.0034940600978336823,0.0043859649122807015,0.014184397163120567,0.058823529411764705,0.0,0.3855421686746988,0.05,0.02,0.0,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Liana Jojua,0.28000000000000014,0.8767123287671232,0.22580645161290347,0.21549421193232413,0.5267326732673268,0.22799999999999998,0.130879345603272,0.6352941176470588,0.5,0.0,0.4391666666666667,0.05380852550663871,0.006578947368421052,0.017730496453900707,0.058823529411764705,0.015384615384615385,0.07228915662650603,0.3,0.67,0.3076923076923077,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jocelyn Jones-Lybarger,0.64,0.9178082191780821,0.3548387096774195,0.26357969723953695,0.47821782178217825,0.04533333333333334,0.0,0.6588235294117647,0.8200000000000001,0.0,0.7275,0.08106219426974144,0.021929824561403508,0.010638297872340425,0.0,0.07692307692307693,0.012048192771084338,0.31,0.25,0.23076923076923078,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Silvana Gomez Juarez,0.68,0.8767123287671232,0.3548387096774195,0.3793410507569011,0.4,0.0,0.0,0.7294117647058823,0.3,0.0014444444444444446,0.28750000000000003,0.06079664570230608,0.008771929824561403,0.024822695035460994,0.4117647058823529,0.03076923076923077,0.024096385542168676,0.32,0.07,0.19230769230769232,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Carli Judice,0.16000000000000003,0.9178082191780821,0.6129032258064515,1.0,1.0,0.13333333333333333,0.0,0.6235294117647059,0.7000000000000001,0.0,0.75,0.19636617749825297,0.12280701754385964,0.0,0.1764705882352941,0.0,0.0,0.55,0.25,0.11538461538461539,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ernesta Kareckaitė,0.16000000000000003,0.9452054794520548,0.8064516129032255,0.703472840605521,0.6831683168316832,0.13333333333333333,0.0,0.5058823529411764,0.87,0.0,0.75,0.13417190775681342,0.08114035087719298,0.028368794326241134,0.11764705882352941,0.046153846153846156,0.0,0.42,0.67,0.19230769230769232,0.047619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kerry Kasik,0.4691428571428572,0.8889035806844025,0.4685351665785302,0.3209667088469169,0.3883863123154421,0.17030175438596493,0.04656868058415892,0.6180004157139888,0.5233374558303887,0.08608979191205339,0.5368256772673734,0.15250399409343338,0.10059047796168867,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nadia Kassem,0.2400000000000001,0.8904109589041096,0.4838709677419355,0.27871772039180764,0.4435643564356436,0.06133333333333334,0.2822085889570552,0.5764705882352941,0.4,0.0,0.5433333333333333,0.05520614954577219,0.03508771929824561,0.024822695035460994,0.23529411764705882,0.015384615384615385,0.0,0.42,0.33,0.19230769230769232,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sarah Kaufman,0.64,0.8904109589041096,0.5483870967741935,0.5921638468388246,0.39603960396039606,0.050666666666666665,0.0,0.7411764705882353,0.81,0.0,0.6658333333333334,0.5108315863032844,0.625,0.1631205673758865,0.5882352941176471,0.1076923076923077,0.0,0.46,0.5700000000000001,0.6538461538461539,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julie Kedzie,0.4691428571428572,0.8904109589041096,0.3548387096774195,0.2582368655387355,0.3148514851485149,0.152,0.0,0.5529411764705883,0.79,0.0009555555555555555,0.675,0.07547169811320754,0.07456140350877193,0.035460992907801414,0.1764705882352941,0.15384615384615385,0.03614457831325302,0.36,0.24,0.6153846153846154,0.6190476190476191,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mayana Kellem,0.84,0.8904109589041096,0.4685351665785302,0.1727515583259127,0.2871287128712871,0.0,0.0,0.7411764705882353,0.0,0.06888888888888889,0.0008333333333333334,0.0006988120195667365,0.0,0.0,0.0,0.0,0.26506024096385544,0.0,0.0,0.0,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pannie Kianzad,0.44000000000000006,0.9178082191780821,0.6129032258064515,0.43455031166518254,0.404950495049505,0.05466666666666666,0.010224948875255624,0.6,0.66,0.0,0.6641666666666667,0.4025157232704402,0.26973684210526316,0.04964539007092199,0.1764705882352941,0.2153846153846154,0.0,0.49,0.33,0.6538461538461539,0.42857142857142855,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ji Yeon Kim,0.4800000000000001,0.9178082191780821,0.8709677419354835,0.4781834372217275,0.5356435643564357,0.0,0.011247443762781187,0.6588235294117647,0.5,0.00012222222222222221,0.7091666666666667,0.48497554157931516,0.14035087719298245,0.014184397163120567,0.11764705882352941,0.06153846153846154,0.03614457831325302,0.37,0.0,0.34615384615384615,0.3333333333333333,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justine Kish,0.5600000000000002,0.8904109589041096,0.3548387096774195,0.4016028495102404,0.45445544554455447,0.11599999999999999,0.014314928425357875,0.6823529411764706,0.5,0.00015555555555555556,0.7425,0.27882599580712786,0.1162280701754386,0.06028368794326241,0.0,0.07692307692307693,0.024096385542168676,0.48,0.33,0.2692307692307693,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fatima Kline,0.12,0.9041095890410958,0.5483870967741935,0.2315227070347284,0.26435643564356437,0.13333333333333333,0.0,0.6470588235294118,0.33,0.0,0.75,0.023060796645702306,0.006578947368421052,0.010638297872340425,0.11764705882352941,0.046153846153846156,0.012048192771084338,0.48,1.0,0.23076923076923078,0.047619047619047616,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Josefine Knutsson,0.28000000000000014,0.8630136986301369,0.09677419354838745,0.43365983971504896,0.20495049504950494,0.26666666666666666,0.0,0.6705882352941176,0.5700000000000001,0.0,0.75,0.13487071977638015,0.125,0.14893617021276595,0.058823529411764705,0.1076923076923077,0.0,0.52,0.73,0.3076923076923077,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Syuri Kondo,0.5200000000000001,0.8767123287671232,0.5161290322580645,0.4808548530721282,0.7148514851485148,0.0,0.03374233128834356,0.6823529411764706,0.8300000000000001,0.0,0.5691666666666667,0.1495457721872816,0.06359649122807018,0.010638297872340425,0.058823529411764705,0.07692307692307693,0.0,0.45,0.06,0.11538461538461539,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Karolina Kowalkiewicz,0.68,0.8630136986301369,0.3548387096774195,0.5084594835262689,0.5495049504950495,0.04533333333333334,0.02044989775051125,0.6823529411764706,0.73,0.0,0.6575000000000001,0.6925227113906359,0.5372807017543859,0.14184397163120566,0.058823529411764705,0.18461538461538463,0.03614457831325302,0.43,0.24,0.6153846153846154,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Aspen Ladd,0.28000000000000014,0.9041095890410958,0.4838709677419355,0.3365983971504897,0.46039603960396047,0.208,0.060327198364008176,0.5529411764705883,0.63,0.00022222222222222223,0.5483333333333333,0.09503843466107617,0.11403508771929824,0.36170212765957444,0.3529411764705882,0.03076923076923077,0.012048192771084338,0.47000000000000003,0.47000000000000003,0.34615384615384615,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Corinne Laframboise,0.5200000000000001,0.8889035806844025,0.4685351665785302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tina Lahdemaki,0.5600000000000002,0.8493150684931506,0.22580645161290347,0.17186108637577915,0.4623762376237624,0.0,0.0,0.6705882352941176,0.17,0.0,0.75,0.01816911250873515,0.006578947368421052,0.0,0.058823529411764705,0.03076923076923077,0.024096385542168676,0.21,0.05,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lina Lansberg,0.8000000000000002,0.9178082191780821,0.4516129032258065,0.23953695458593052,0.3831683168316832,0.06933333333333333,0.010224948875255624,0.5176470588235293,0.47000000000000003,0.00023333333333333333,0.6583333333333333,0.1111111111111111,0.37280701754385964,0.21631205673758866,0.23529411764705882,0.09230769230769231,0.0,0.55,0.28,0.38461538461538464,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sandra Lavado,0.31999999999999995,0.8889035806844025,0.4685351665785302,0.07747105966162066,0.26435643564356437,0.0,0.0,0.4,0.33,0.0,0.75,0.006988120195667365,0.006578947368421052,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andrea Lee,0.5600000000000002,0.9041095890410958,0.7096774193548385,0.41941228851291185,0.3792079207920792,0.22666666666666666,0.05828220858895705,0.7411764705882353,0.55,8.888888888888889e-05,0.7108333333333334,0.493361285814116,0.21710526315789472,0.23404255319148937,0.1764705882352941,0.07692307692307693,0.060240963855421686,0.47000000000000003,0.55,0.5,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Claudia Leite,0.20000000000000007,0.8889035806844025,0.4685351665785302,0.11308993766696349,0.1712871287128713,0.13333333333333333,0.10224948875255624,0.6705882352941176,0.0,1.0,0.0125,0.001397624039133473,0.0043859649122807015,0.0,0.0,0.0,0.5783132530120483,0.25,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Amanda Lemos,0.64,0.8767123287671232,0.4193548387096775,0.28138913624220835,0.3831683168316832,0.12,0.07873210633946831,0.5176470588235293,0.62,0.0008555555555555556,0.48583333333333334,0.1816911250873515,0.11184210526315788,0.20212765957446807,0.47058823529411764,0.046153846153846156,0.03614457831325302,0.54,0.64,0.5384615384615385,0.19047619047619047,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victoria Leonardo,0.4800000000000001,0.8904109589041096,0.3548387096774195,0.29118432769367764,0.46534653465346537,0.21333333333333335,0.0,0.5411764705882353,0.71,0.0,0.4675,0.06568832983927324,0.046052631578947366,0.1347517730496454,0.058823529411764705,0.046153846153846156,0.04819277108433735,0.39,0.28,0.34615384615384615,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Valerie Letourneau,0.7600000000000001,0.9178082191780821,0.6129032258064515,0.4016028495102404,0.5346534653465347,0.10266666666666667,0.03169734151329243,0.6941176470588235,0.67,0.00016666666666666666,0.8141666666666667,0.25366876310272535,0.125,0.07446808510638298,0.23529411764705882,0.03076923076923077,0.012048192771084338,0.38,0.45,0.3076923076923077,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Leah Letson,0.36,0.9178082191780821,0.8064516129032255,0.27248441674087265,0.3801980198019802,0.068,0.0,0.611764705882353,0.76,0.0,0.7358333333333333,0.05520614954577219,0.021929824561403508,0.0035460992907801418,0.1764705882352941,0.03076923076923077,0.0,0.42,0.5,0.19230769230769232,0.14285714285714285,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Liang Na,0.2400000000000001,0.8904109589041096,0.5483870967741935,0.1772039180765806,0.3910891089108911,0.48,0.052147239263803685,0.43529411764705883,0.25,0.0,0.3641666666666667,0.03214535290006988,0.021929824561403508,0.0070921985815602835,0.4117647058823529,0.0,0.12048192771084337,0.42,0.58,0.6538461538461539,0.38095238095238093,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mabelly Lima,0.31999999999999995,0.8493150684931506,0.4685351665785302,0.2733748886910062,0.5613861386138614,0.0,0.0,0.5294117647058824,1.0,0.0,0.75,0.02026554856743536,0.03728070175438596,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juliana Lima,0.8000000000000002,0.8904109589041096,0.4516129032258065,0.1727515583259127,0.2089108910891089,0.22933333333333333,0.0,0.6588235294117647,0.71,0.0,0.685,0.05730258560447239,0.1425438596491228,0.13829787234042554,0.11764705882352941,0.1076923076923077,0.0,0.44,0.31,0.34615384615384615,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tainara Lisboa,0.44000000000000006,0.9178082191780821,0.5483870967741935,0.182546749777382,0.1386138613861386,0.2733333333333333,0.052147239263803685,0.6470588235294118,0.7000000000000001,0.0,0.7333333333333334,0.025157232704402514,0.04824561403508772,0.0070921985815602835,0.1764705882352941,0.0,0.024096385542168676,0.51,0.4,0.2692307692307693,0.09523809523809523,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Loma Lookboonmee,0.28000000000000014,0.8356164383561644,0.19354838709677447,0.365093499554764,0.24554455445544554,0.2533333333333333,0.014314928425357875,0.6235294117647059,0.73,0.0,0.6925,0.1684136967155835,0.3881578947368421,0.1276595744680851,0.058823529411764705,0.09230769230769231,0.0,0.58,0.5,0.34615384615384615,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Iasmin Lucindo,0.040000000000000036,0.8630136986301369,0.4838709677419355,0.3517364203027605,0.3079207920792079,0.29733333333333334,0.02862985685071575,0.788235294117647,0.8,0.0,0.6716666666666667,0.1264849755415793,0.03728070175438596,0.04964539007092199,0.47058823529411764,0.07692307692307693,0.03614457831325302,0.46,0.53,0.6153846153846154,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Veronica Hardy,0.28000000000000014,0.8767123287671232,0.3548387096774195,0.27871772039180764,0.3712871287128713,0.14400000000000002,0.03169734151329243,0.5529411764705883,0.61,0.0,0.6083333333333334,0.1551362683438155,0.09649122807017543,0.13829787234042554,0.058823529411764705,0.09230769230769231,0.024096385542168676,0.46,0.41000000000000003,0.34615384615384615,0.19047619047619047,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Valesca Machado,0.2400000000000001,0.8767123287671232,0.3225806451612905,0.21371326803205698,0.2841584158415842,0.0,0.0,0.7529411764705882,0.77,0.0,0.75,0.020964360587002094,0.013157894736842105,0.0,0.0,0.0,0.0,0.33,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pauline Macias,0.5200000000000001,0.8889035806844025,0.4685351665785302,0.07123775601068566,0.4554455445544554,0.26666666666666666,0.0,0.5058823529411764,0.0,1.0,0.008333333333333333,0.001397624039133473,0.0,0.0,0.0,0.0,0.3493975903614458,0.18,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Angela Magana,0.7200000000000001,0.8356164383561644,0.4193548387096775,0.13624220837043632,0.4871287128712871,0.05333333333333334,0.0408997955010225,0.49411764705882355,0.29,0.0,0.62,0.033542976939203356,0.017543859649122806,0.0035460992907801418,0.11764705882352941,0.046153846153846156,0.07228915662650603,0.29,0.25,0.42307692307692313,0.42857142857142855,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nayara Maia,0.44000000000000006,0.8889035806844025,0.4685351665785302,0.053428317008014245,0.3297029702970297,0.13333333333333333,0.10224948875255624,0.5176470588235293,0.0,1.0,0.006666666666666667,0.0006988120195667365,0.0,0.0,0.0,0.0,0.43373493975903615,0.33,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jennifer Maia,0.5200000000000001,0.8767123287671232,0.3548387096774195,0.3873552983081032,0.4475247524752475,0.055999999999999994,0.0081799591002045,0.6588235294117647,0.59,0.0,0.7475,0.46401118099231303,0.24342105263157893,0.02127659574468085,0.23529411764705882,0.16923076923076924,0.060240963855421686,0.39,0.28,0.8076923076923077,0.47619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Bea Malecki,0.4,0.9452054794520548,1.0000000000000004,0.6090828138913624,0.6891089108910892,0.0,0.114519427402863,0.7294117647058823,0.79,0.0,0.44833333333333336,0.11180992313067784,0.02412280701754386,0.04609929078014184,0.058823529411764705,0.015384615384615385,0.024096385542168676,0.46,0.04,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marnic Mann,0.4,0.821917808219178,0.09677419354838745,0.1308993766696349,0.502970297029703,0.2533333333333333,0.03885480572597137,0.36470588235294116,0.25,0.0,0.6591666666666667,0.0363382250174703,0.010964912280701754,0.0035460992907801418,0.1764705882352941,0.03076923076923077,0.012048192771084338,0.41000000000000003,0.33,0.23076923076923078,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Randa Markos,0.64,0.8767123287671232,0.3225806451612905,0.26447016918967053,0.306930693069307,0.14933333333333335,0.02044989775051125,0.6941176470588235,0.53,0.0,0.6308333333333334,0.28651292802236195,0.31359649122807015,0.42907801418439717,0.0,0.3384615384615385,0.04819277108433735,0.44,0.29,0.42307692307692313,0.5714285714285714,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
